nodes,x,y
414,667.3526398649419,586.6064962885539
415,720.1167049852405,612.4272754777727
416,698.7619010285063,613.9129050609696
417,751.6230573860337,565.186614576035
424,733.3026088661763,492.6798974744398
425,667.60142685512,549.5154955106686
404,840.4848115927172,564.5333288886252
467,976.9772022301835,411.2839354881447
409,615.7116241756863,219.52110314784542
412,601.5103764711532,256.05835133305385
418,575.6908562017878,390.87634475348295
419,552.3998071540286,410.94840675029974
420,276.3195105409821,218.41875870422047
421,291.14633041934025,188.3102546426333
423,280.7290431113598,202.11540206837023
426,564.9247532005862,164.50308089029323
427,311.48536713647434,292.8911998927581
430,312.3524120802816,275.48657899539336
431,577.5577789800576,213.39855117168958
435,604.7857107539966,296.0698411819486
436,486.77722554632163,121.4482749829915
437,469.00547527224995,121.99799929999948
438,498.3601443155416,170.936589076407
439,428.0766358234867,437.1805340733544
440,446.20938229133526,443.74971801421987
441,486.45792452893585,419.8602246700544
442,601.919793266982,336.9558903110501
445,364.8367797846191,348.5830385693167
446,454.2899307797523,177.37266060741132
449,546.872564099039,190.9864391149003
450,381.39280920776747,413.5000108983513
451,394.92884407356536,425.5094609926667
452,429.8442285484985,141.43233500132172
453,413.1774145198834,148.11556192200197
454,331.8127527597855,425.7924282600203
455,313.78180596384914,399.74963829308723
458,319.70334094484576,414.72293652260976
459,367.1950650322496,191.98892608703014
460,379.593613009484,179.02715978219254
461,415.929798290644,197.14111062349988
462,286.80815248727544,357.22126320369995
463,280.28227607147187,327.1141595426049
466,280.06370825400575,343.0021722204463
468,379.6125703287217,240.05468807573266
469,532.6320493413439,119.15955424862476
470,549.8978789707473,124.38049806040317
520,-508.42825133551776,571.7598931498029
521,-536.3127338330856,1024.1534252862048
522,-553.9845643382826,1022.9136335665332
523,-619.2943709992376,724.6822968101496
526,-504.69361000665685,974.5771652948071
527,-732.1462023660772,916.0977494305718
528,-723.9012570467847,897.145117339887
531,-676.9387311906736,975.1633920926155
532,-688.8766030964683,963.3165247188816
533,-470.7096350544587,957.624839164992
536,-672.2783011789326,930.0717522106964
539,-687.5089535057693,773.4528212756563
540,-589.8840563026549,996.0731310579952
558,-652.9536341702487,897.6969621034864
559,-652.5412103813726,760.5892235623721
564,-620.3762376951856,946.8956424967048
565,-639.1347259739384,1005.1537992499856
566,-625.2331655772673,1014.5761361949199
572,-728.5910465050086,865.4861223900875
573,-731.8925577288279,850.0499470930157
583,-563.4644602654037,972.2947972308999
587,-721.0560861096952,818.6156772775018
588,-720.332835710354,801.9879330329134
544,-326.3932351069959,1072.8436321660884
603,1425.4415251474536,1509.0607088659906
604,1409.8972481227725,1520.0348857533097
605,1228.9030535589532,1550.5388948609557
594,1265.2774555321585,-55.13767203521312
595,1294.8725856089595,-83.28914031891689
596,1312.202916169872,-76.93204687091283
597,1221.8451662828227,-56.023941543365574
598,1337.724282954083,-21.694804734801924
