nodes,x,y
163,1001.4311361975608,810.412976343634
170,961.6662028587266,830.8661946245429
191,1022.052989952727,822.2206022941466
195,889.368628348395,850.9718524149998
211,986.2174923298886,841.1444117178551
215,931.2023246939574,705.1444776153262
200,911.7061245055277,846.1816327143689
192,1001.8247228473628,826.9758234242778
169,980.970706664518,825.9099185788973
221,916.1186653275477,702.5913837588167
160,988.5012872718222,399.48231929022927
176,977.4711286712561,366.48929088090324
182,648.6167125820334,-133.44667918120592
198,746.0685738404713,0.4853244709099555
177,963.2266845790882,356.5850192077921
226,963.6134132757971,848.405642106508
205,912.5388088009354,862.1676765333613
196,875.0931966157882,862.7475643114682
171,979.6559414512357,859.8384660766527
186,1029.5827747382466,807.0361139767338
180,891.7719746722079,873.916116636933
217,857.3154966269692,871.8523761129737
206,926.9132876201613,875.7646586895768
208,1000.2117057247385,850.2367558173138
201,961.2619004655917,867.0375306480499
185,944.4397963629388,872.0580215075975
183,907.0216834087814,880.0967754436293
223,874.6309701971369,880.7759667913705
167,1015.5373911324231,838.0502980741421
213,608.6997696357355,-121.6930019591324
187,633.8427348057389,-134.56333762435432
214,882.5052243581111,-18.762253875672847
162,942.64532349882,353.258305969368
252,869.5979416364354,0.3997085878792666
265,872.9639080560978,14.026054216297979
229,809.5117244853271,-48.27357421326436
260,827.7027439406735,-50.8118500713532
231,783.5678972668121,-29.01909009035478
237,860.6387119738165,-31.975938282368002
263,869.3509707907043,-18.119645798071826
266,860.8228315466982,25.887005895853054
249,815.787669504776,-317.16246475840734
230,887.7944453836166,-303.88619986316814
275,607.4739612349745,51.172108821711134
236,593.7976264718777,43.227528305822716
235,572.2818440873408,45.5062344884039
255,538.5061821774523,82.04794355966987
256,534.6622123678181,104.30546993494573
267,581.8371502806468,35.50956874384713
253,546.2529265605014,64.54893148099765
228,860.3375702617558,-319.900431086343
244,837.7670323143309,-322.16763490020236
250,879.6905250697458,-314.4118832428306
274,790.433994725693,-41.531641607036256
242,843.7086786552709,-46.6381235917478
273,795.4435430357082,-53.57142065183397
240,881.5838273182072,-3.371726217313994
258,807.1194913680027,-62.79969294327733
247,557.2011415764931,50.654514758835624
262,554.4163267338663,127.54285569983358
246,540.7826509439315,116.7839729532878
233,528.2475041185864,92.89149774090147
268,526.626966216998,76.52499764048302
271,563.8063664460987,35.70042672304107
234,873.1250976399515,-325.7849686682965
257,825.609201228176,-328.5074708255589
232,843.5284107548382,-333.85273505584524
270,857.0923209871993,-46.109020403715895
264,819.4586601360699,-63.470834701027975
248,831.8970544330148,-68.71109637982997
241,840.3870821739152,-60.82055493841737
269,873.152611686892,-42.679950837278454
245,878.1761790152176,-31.58900130633562
261,852.8265869231185,-62.70941700546555
238,866.248416849608,-54.67470332157299
254,532.3437649721902,64.47062515339472
243,538.4147212242252,51.59842052366192
272,548.0862188852789,40.6670373730183
251,857.694482044977,-333.7545522179499
